kingdom,order,family,class,genus_matched,fa,ecosystem,concentration
Bacteria,Chlorobiales,Chlorobiaceae,Chlorobea,Chlorobium,ala,Freshwater,0
Bacteria,Chlorobiales,Chlorobiaceae,Chlorobea,Chlorobium,dha,Freshwater,0
Bacteria,Chlorobiales,Chlorobiaceae,Chlorobea,Chlorobium,epa,Freshwater,0
Bacteria,Methylococcales,Methylococcaceae,Gammaproteobacteria,Methylobacter,ala,Freshwater,0
Bacteria,Methylococcales,Methylococcaceae,Gammaproteobacteria,Methylobacter,dha,Freshwater,0
Bacteria,Methylococcales,Methylococcaceae,Gammaproteobacteria,Methylobacter,epa,Freshwater,0
Bacteria,Methylococcales,Methylococcaceae,Gammaproteobacteria,Methylomonas,ala,Freshwater,0
Bacteria,Methylococcales,Methylococcaceae,Gammaproteobacteria,Methylomonas,dha,Freshwater,0
Bacteria,Methylococcales,Methylococcaceae,Gammaproteobacteria,Methylomonas,epa,Freshwater,0
Protozoa,Euglenales,Euglenaceae,Euglenophyceae,Euglena,ala,Freshwater,9.4
Protozoa,Euglenales,Euglenaceae,Euglenophyceae,Euglena,dha,Freshwater,7
Protozoa,Euglenales,Euglenaceae,Euglenophyceae,Euglena,epa,Freshwater,12
Protozoa,Foraminiferida,Astrorhizidae,Granuloreticulosea,Saccorhiza,ala,Marine,3.36
Protozoa,Foraminiferida,Astrorhizidae,Granuloreticulosea,Saccorhiza,dha,Marine,0
Protozoa,Foraminiferida,Astrorhizidae,Granuloreticulosea,Saccorhiza,epa,Marine,3.01
Fungi,Teloschistales,Physciaceae,Lecanoromycetes,Anaptychia,ala,Terrestrial,14.08
Fungi,Teloschistales,Physciaceae,Lecanoromycetes,Anaptychia,dha,Terrestrial,0.84
Fungi,Teloschistales,Physciaceae,Lecanoromycetes,Anaptychia,epa,Terrestrial,4.98
Fungi,Ostropales,Thelotremataceae,Lecanoromycetes,Diploschistes,ala,Terrestrial,6.93
Fungi,Ostropales,Thelotremataceae,Lecanoromycetes,Diploschistes,dha,Terrestrial,8.13
Fungi,Ostropales,Thelotremataceae,Lecanoromycetes,Diploschistes,epa,Terrestrial,3.6
Fungi,Peltigerales,Peltigeraceae,Lecanoromycetes,Peltigera,ala,Terrestrial,5.775
Fungi,Peltigerales,Peltigeraceae,Lecanoromycetes,Peltigera,dha,Terrestrial,2.94
Fungi,Peltigerales,Peltigeraceae,Lecanoromycetes,Peltigera,epa,Terrestrial,2.805
Fungi,Umbilicariales,Umbilicariaceae,Lecanoromycetes,Umbilicaria,ala,Terrestrial,4.19
Fungi,Umbilicariales,Umbilicariaceae,Lecanoromycetes,Umbilicaria,dha,Terrestrial,5.75
Fungi,Umbilicariales,Umbilicariaceae,Lecanoromycetes,Umbilicaria,epa,Terrestrial,5.95
NA,NA,NA,NA,,ala,Terrestrial,0.6
NA,NA,NA,NA,Acinos,ala,Terrestrial,1.2
NA,NA,NA,NA,Acorn,ala,Terrestrial,5.79
NA,NA,NA,NA,Acorn,dha,Terrestrial,0
NA,NA,NA,NA,Acorn,epa,Terrestrial,0
NA,NA,NA,NA,Aizoon,ala,Terrestrial,10.5
NA,NA,NA,NA,Allium,ala,Terrestrial,5.33
NA,NA,NA,NA,Allium,dha,Terrestrial,0
NA,NA,NA,NA,Allium,epa,Terrestrial,0
NA,NA,NA,NA,Amelanchier,ala,Terrestrial,2.64
NA,NA,NA,NA,Amelanchier,dha,Terrestrial,0
NA,NA,NA,NA,Amelanchier,epa,Terrestrial,0
NA,NA,NA,NA,Aralia,ala,Terrestrial,27.625
NA,NA,NA,NA,Aralia,dha,Terrestrial,0
NA,NA,NA,NA,Aralia,epa,Terrestrial,0
NA,NA,NA,NA,Arctostaphylos,ala,Terrestrial,40.6
NA,NA,NA,NA,Arctostaphylos,dha,Terrestrial,0
NA,NA,NA,NA,Arctostaphylos,epa,Terrestrial,0
NA,NA,NA,NA,Argania,ala,Terrestrial,1.4
NA,NA,NA,NA,Arthrothamnus,ala,Marine,6.9
NA,NA,NA,NA,Arthrothamnus,dha,Marine,0
NA,NA,NA,NA,Arthrothamnus,epa,Marine,15.6
NA,NA,NA,NA,Arundo,ala,Terrestrial,6.82
NA,NA,NA,NA,Arundo,dha,Terrestrial,0
NA,NA,NA,NA,Arundo,epa,Terrestrial,0
NA,NA,NA,NA,Athrotaxis,ala,Terrestrial,35
NA,NA,NA,NA,Athrotaxis,dha,Terrestrial,0
NA,NA,NA,NA,Athrotaxis,epa,Terrestrial,0
NA,NA,NA,NA,Calla,ala,Terrestrial,12.85
NA,NA,NA,NA,Calla,dha,Terrestrial,0
NA,NA,NA,NA,Calla,epa,Terrestrial,0
NA,NA,NA,NA,Calocedrus,ala,Terrestrial,26.05
NA,NA,NA,NA,Calocedrus,dha,Terrestrial,0
NA,NA,NA,NA,Calocedrus,epa,Terrestrial,0
NA,NA,NA,NA,Candidatus,ala,Freshwater,0
NA,NA,NA,NA,Candidatus,dha,Freshwater,0
NA,NA,NA,NA,Candidatus,epa,Freshwater,0
NA,NA,NA,NA,Cardaminopsis,ala,Terrestrial,21.6
NA,NA,NA,NA,Cardaria,ala,Terrestrial,31.7
NA,NA,NA,NA,Cardaria,dha,Terrestrial,0
NA,NA,NA,NA,Cardaria,epa,Terrestrial,0
NA,NA,NA,NA,Chaetomorpha,ala,Marine,15.1
NA,NA,NA,NA,Chaetomorpha,dha,Marine,0
NA,NA,NA,NA,Chaetomorpha,epa,Marine,29
NA,NA,NA,NA,Chattonella,ala,Marine,4.3
NA,NA,NA,NA,Chattonella,dha,Marine,2.1
NA,NA,NA,NA,Chattonella,epa,Marine,14.1
NA,NA,NA,NA,Chenolea,ala,Marine,40.8
NA,NA,NA,NA,Chenolea,dha,Marine,0
NA,NA,NA,NA,Chenolea,epa,Marine,0
NA,NA,NA,NA,Chenopodium,ala,Terrestrial,25.51
NA,NA,NA,NA,Chenopodium,dha,Terrestrial,0
NA,NA,NA,NA,Chenopodium,epa,Terrestrial,0
NA,NA,NA,NA,Chlorophyta,ala,Marine,9.5
NA,NA,NA,NA,Chlorophyta,dha,Marine,0
NA,NA,NA,NA,Chlorophyta,epa,Marine,1.3
NA,NA,NA,NA,Chondria,ala,Marine,2.7
NA,NA,NA,NA,Chondria,dha,Marine,0
NA,NA,NA,NA,Chondria,epa,Marine,21.4
NA,NA,NA,NA,Cladophora,ala,Marine,1.9
NA,NA,NA,NA,Cladophora,dha,Marine,0
NA,NA,NA,NA,Cladophora,epa,Marine,5.1
NA,NA,NA,NA,Coccophora,ala,Marine,15.3
NA,NA,NA,NA,Coccophora,dha,Marine,0
NA,NA,NA,NA,Coccophora,epa,Marine,4.7
NA,NA,NA,NA,colonized,ala,Terrestrial,10.48251574
NA,NA,NA,NA,colonized,epa,Terrestrial,3.167748793
NA,NA,NA,NA,Cornus,ala,Terrestrial,14.76
NA,NA,NA,NA,Cornus,dha,Terrestrial,0
NA,NA,NA,NA,Cornus,epa,Terrestrial,0
NA,NA,NA,NA,Coronopus,ala,Terrestrial,14.1
NA,NA,NA,NA,Corylus,ala,Terrestrial,0.53
NA,NA,NA,NA,Corylus,dha,Terrestrial,0
NA,NA,NA,NA,Corylus,epa,Terrestrial,0
NA,NA,NA,NA,Crataegus,ala,Terrestrial,2.13
NA,NA,NA,NA,Crataegus,dha,Terrestrial,0
NA,NA,NA,NA,Crataegus,epa,Terrestrial,0
NA,NA,NA,NA,Crithmum,ala,Terrestrial,18.03
NA,NA,NA,NA,Cryptomonas,ala,Freshwater,23.6
NA,NA,NA,NA,Cryptomonas,dha,Freshwater,3
NA,NA,NA,NA,Cryptomonas,epa,Freshwater,11
NA,NA,NA,NA,Cucurbita,ala,Terrestrial,0.18
NA,NA,NA,NA,Cucurbita,dha,Terrestrial,0
NA,NA,NA,NA,Cucurbita,epa,Terrestrial,0
NA,NA,NA,NA,Decussocarpus,ala,Terrestrial,31.3
NA,NA,NA,NA,Decussocarpus,dha,Terrestrial,0
NA,NA,NA,NA,Decussocarpus,epa,Terrestrial,0
NA,NA,NA,NA,Devaleraea,ala,Marine,4.1
NA,NA,NA,NA,Devaleraea,dha,Marine,1.6
NA,NA,NA,NA,Devaleraea,epa,Marine,24.2
NA,NA,NA,NA,Digitaria,ala,Terrestrial,1.766666667
NA,NA,NA,NA,Diselma,ala,Terrestrial,26
NA,NA,NA,NA,Diselma,dha,Terrestrial,0
NA,NA,NA,NA,Diselma,epa,Terrestrial,0
NA,NA,NA,NA,Dock,ala,Terrestrial,23.955
NA,NA,NA,NA,Dock,dha,Terrestrial,0
NA,NA,NA,NA,Dock,epa,Terrestrial,0
NA,NA,NA,NA,Durvillaea,ala,Marine,3.776666667
NA,NA,NA,NA,Durvillaea,dha,Marine,0.553333333
NA,NA,NA,NA,Durvillaea,epa,Marine,4.646666667
NA,NA,NA,NA,Ecklonia,ala,Marine,2.1
NA,NA,NA,NA,Ecklonia,dha,Marine,0
NA,NA,NA,NA,Ecklonia,epa,Marine,5.3
NA,NA,NA,NA,Elaeagnus,ala,Terrestrial,18.38
NA,NA,NA,NA,Elaeagnus,dha,Terrestrial,0
NA,NA,NA,NA,Elaeagnus,epa,Terrestrial,0
NA,NA,NA,NA,Elytrigia,ala,Terrestrial,7.1
NA,NA,NA,NA,Emiliania,ala,Marine,0.476299004
NA,NA,NA,NA,Emiliania,dha,Marine,17.77491875
NA,NA,NA,NA,Emiliania,epa,Marine,0.197144168
NA,NA,NA,NA,Erigeron,ala,Terrestrial,9.29
NA,NA,NA,NA,Erigeron,dha,Terrestrial,0
NA,NA,NA,NA,Erigeron,epa,Terrestrial,0
NA,NA,NA,NA,Fireweed,ala,Terrestrial,27.4
NA,NA,NA,NA,Fireweed,dha,Terrestrial,0
NA,NA,NA,NA,Fireweed,epa,Terrestrial,0
NA,NA,NA,NA,Fokienia,ala,Terrestrial,25.2
NA,NA,NA,NA,Fokienia,dha,Terrestrial,0
NA,NA,NA,NA,Fokienia,epa,Terrestrial,0
NA,NA,NA,NA,Galeopsis,ala,Terrestrial,9.1
NA,NA,NA,NA,Georgiella,ala,Marine,1.2
NA,NA,NA,NA,Georgiella,dha,Marine,1.3
NA,NA,NA,NA,Georgiella,epa,Marine,40.9
NA,NA,NA,NA,Ginko,ala,Terrestrial,40.4
NA,NA,NA,NA,Ginko,dha,Terrestrial,0
NA,NA,NA,NA,Ginko,epa,Terrestrial,0
NA,NA,NA,NA,Glossomastix,ala,Marine,0
NA,NA,NA,NA,Glossomastix,dha,Marine,8.9
NA,NA,NA,NA,Glossomastix,epa,Marine,39.2
NA,NA,NA,NA,Gonyostomum,ala,Freshwater,10
NA,NA,NA,NA,Gonyostomum,dha,Freshwater,1
NA,NA,NA,NA,Gonyostomum,epa,Freshwater,18
NA,NA,NA,NA,Halopteris,ala,Marine,0
NA,NA,NA,NA,Halopteris,dha,Marine,0.99
NA,NA,NA,NA,Halopteris,epa,Marine,14.39
NA,NA,NA,NA,Helianthus,ala,Terrestrial,4.195
NA,NA,NA,NA,Helianthus,dha,Terrestrial,0
NA,NA,NA,NA,Helianthus,epa,Terrestrial,0
NA,NA,NA,NA,Heracleum,ala,Terrestrial,12.645
NA,NA,NA,NA,Heracleum,dha,Terrestrial,0
NA,NA,NA,NA,Heracleum,epa,Terrestrial,0
NA,NA,NA,NA,Heterostigma,ala,Marine,3.25
NA,NA,NA,NA,Heterostigma,dha,Marine,2.55
NA,NA,NA,NA,Heterostigma,epa,Marine,14
NA,NA,NA,NA,Hizikia,ala,Marine,0.41
NA,NA,NA,NA,Hizikia,dha,Marine,0
NA,NA,NA,NA,Hizikia,epa,Marine,42.4
NA,NA,NA,NA,Hormosina,ala,Marine,3
NA,NA,NA,NA,Hormosina,dha,Marine,0
NA,NA,NA,NA,Hormosina,epa,Marine,2.6
NA,NA,NA,NA,Hymenocladiopsis,ala,Marine,0.8
NA,NA,NA,NA,Hymenocladiopsis,dha,Marine,0.5
NA,NA,NA,NA,Hymenocladiopsis,epa,Marine,37.3
NA,NA,NA,NA,Irvingia,ala,Terrestrial,NA
NA,NA,NA,NA,Iva,ala,Terrestrial,5.13
NA,NA,NA,NA,Iva,dha,Terrestrial,0
NA,NA,NA,NA,Iva,epa,Terrestrial,0
NA,NA,NA,NA,Juniperus,ala,Terrestrial,20.66
NA,NA,NA,NA,Juniperus,dha,Terrestrial,0
NA,NA,NA,NA,Juniperus,epa,Terrestrial,0
NA,NA,NA,NA,Kandis,ala,Terrestrial,4.6
NA,NA,NA,NA,Karenia,ala,Marine,2.84
NA,NA,NA,NA,Karenia,dha,Marine,11.12
NA,NA,NA,NA,Karenia,epa,Marine,0.84
NA,NA,NA,NA,Karlodinium,ala,Marine,1
NA,NA,NA,NA,Karlodinium,dha,Marine,13.075
NA,NA,NA,NA,Karlodinium,epa,Marine,0.875
NA,NA,NA,NA,Lambia,ala,Marine,23.7
NA,NA,NA,NA,Lambia,dha,Marine,0.9
NA,NA,NA,NA,Lambia,epa,Marine,5
NA,NA,NA,NA,Lathyrus,ala,Terrestrial,9.54
NA,NA,NA,NA,Lathyrus,dha,Terrestrial,0
NA,NA,NA,NA,Lathyrus,epa,Terrestrial,0
NA,NA,NA,NA,Leccinum,ala,Terrestrial,0.14
NA,NA,NA,NA,Lilium,ala,Terrestrial,3.08
NA,NA,NA,NA,Lilium,dha,Terrestrial,0
NA,NA,NA,NA,Lilium,epa,Terrestrial,0
NA,NA,NA,NA,Limnothrix,ala,Freshwater,34.2
NA,NA,NA,NA,Limnothrix,dha,Freshwater,0
NA,NA,NA,NA,Limnothrix,epa,Freshwater,0
NA,NA,NA,NA,Lycopus,ala,Terrestrial,20.98
NA,NA,NA,NA,Lycopus,dha,Terrestrial,0
NA,NA,NA,NA,Lycopus,epa,Terrestrial,0
NA,NA,NA,NA,Macadamia,ala,Terrestrial,0.2
NA,NA,NA,NA,Maianthemum,ala,Terrestrial,19.25
NA,NA,NA,NA,Maianthemum,dha,Terrestrial,0
NA,NA,NA,NA,Maianthemum,epa,Terrestrial,0
NA,NA,NA,NA,Mangifera,ala,Terrestrial,0.5
NA,NA,NA,NA,Matteuccia,ala,Terrestrial,6.5
NA,NA,NA,NA,Matteuccia,dha,Terrestrial,0
NA,NA,NA,NA,Matteuccia,epa,Terrestrial,0
NA,NA,NA,NA,Microbial,ala,Freshwater,0.013939316
NA,NA,NA,NA,Microbial,dha,Freshwater,NA
NA,NA,NA,NA,Microbial,epa,Freshwater,0.013939316
NA,NA,NA,NA,Microbiota,ala,Terrestrial,12.7
NA,NA,NA,NA,Microbiota,dha,Terrestrial,0
NA,NA,NA,NA,Microbiota,epa,Terrestrial,0
NA,NA,NA,NA,Milletia,ala,Terrestrial,31.9
NA,NA,NA,NA,Nannochloropsis,ala,Freshwater,0.436583535
NA,NA,NA,NA,Nannochloropsis,ala,Marine,0
NA,NA,NA,NA,Nannochloropsis,dha,Freshwater,0
NA,NA,NA,NA,Nannochloropsis,dha,Marine,0
NA,NA,NA,NA,Nannochloropsis,epa,Freshwater,29.54425051
NA,NA,NA,NA,Nannochloropsis,epa,Marine,19.822
NA,NA,NA,NA,Neuroglossum,ala,Marine,0
NA,NA,NA,NA,Neuroglossum,dha,Marine,1.5
NA,NA,NA,NA,Neuroglossum,epa,Marine,35.3
NA,NA,NA,NA,Nitzschia,ala,Marine,0.20869775
NA,NA,NA,NA,Nitzschia,dha,Marine,0.4666045
NA,NA,NA,NA,Nitzschia,epa,Marine,4.741612
NA,NA,NA,NA,Odontella,ala,Marine,0.797818182
NA,NA,NA,NA,Odontella,dha,Marine,2.925571429
NA,NA,NA,NA,Odontella,epa,Marine,25.49485714
NA,NA,NA,NA,Olea,ala,Terrestrial,0.6
NA,NA,NA,NA,Phacelocarpus,ala,Marine,0
NA,NA,NA,NA,Phacelocarpus,dha,Marine,0
NA,NA,NA,NA,Phacelocarpus,epa,Marine,10.4
NA,NA,NA,NA,Phacomonas,ala,Marine,0
NA,NA,NA,NA,Phacomonas,dha,Marine,11
NA,NA,NA,NA,Phacomonas,epa,Marine,56
NA,NA,NA,NA,Phaenomonas,ala,Marine,0
NA,NA,NA,NA,Phaenomonas,dha,Marine,11
NA,NA,NA,NA,Phaenomonas,epa,Marine,56
NA,NA,NA,NA,Phaeophyta,ala,Marine,0.5
NA,NA,NA,NA,Phaeophyta,dha,Marine,0
NA,NA,NA,NA,Phaeophyta,epa,Marine,5.4
NA,NA,NA,NA,Pherosphaera,ala,Terrestrial,21.9
NA,NA,NA,NA,Pherosphaera,dha,Terrestrial,0
NA,NA,NA,NA,Pherosphaera,epa,Terrestrial,0
NA,NA,NA,NA,Phyllophora,ala,Marine,0.9
NA,NA,NA,NA,Phyllophora,dha,Marine,0
NA,NA,NA,NA,Phyllophora,epa,Marine,5.1
NA,NA,NA,NA,Phyllospora,ala,Marine,7.7
NA,NA,NA,NA,Phyllospora,dha,Marine,0
NA,NA,NA,NA,Phyllospora,epa,Marine,5.5
NA,NA,NA,NA,Pinguiochrysis,ala,Marine,0.04
NA,NA,NA,NA,Pinguiochrysis,dha,Marine,6.8
NA,NA,NA,NA,Pinguiochrysis,epa,Marine,54.5
NA,NA,NA,NA,Pinguiococcus,ala,Marine,0
NA,NA,NA,NA,Pinguiococcus,dha,Marine,0.9
NA,NA,NA,NA,Pinguiococcus,epa,Marine,34
NA,NA,NA,NA,Polypodochrysis,ala,Marine,0
NA,NA,NA,NA,Polypodochrysis,dha,Marine,7.3
NA,NA,NA,NA,Polypodochrysis,epa,Marine,23.5
NA,NA,NA,NA,Protomonas,ala,Marine,13.26665
NA,NA,NA,NA,Protomonas,dha,Marine,4.8306
NA,NA,NA,NA,Protomonas,epa,Marine,6.451125
NA,NA,NA,NA,Prumnopitys,ala,Terrestrial,35.3
NA,NA,NA,NA,Prumnopitys,dha,Terrestrial,0
NA,NA,NA,NA,Prumnopitys,epa,Terrestrial,0
NA,NA,NA,NA,Prunus,ala,Terrestrial,0.85
NA,NA,NA,NA,Prunus,dha,Terrestrial,0
NA,NA,NA,NA,Prunus,epa,Terrestrial,0
NA,NA,NA,NA,Prymnesiophyta,ala,Marine,2.5
NA,NA,NA,NA,Prymnesiophyta,dha,Marine,2.525
NA,NA,NA,NA,Prymnesiophyta,epa,Marine,16.35
NA,NA,NA,NA,Pseudanabaena,ala,Freshwater,18.6
NA,NA,NA,NA,Pseudanabaena,dha,Freshwater,0
NA,NA,NA,NA,Pseudanabaena,epa,Freshwater,0
NA,NA,NA,NA,Psoralea,ala,Terrestrial,8.81
NA,NA,NA,NA,Psoralea,dha,Terrestrial,0
NA,NA,NA,NA,Psoralea,epa,Terrestrial,0
NA,NA,NA,NA,Pteridophora,ala,Marine,9.62
NA,NA,NA,NA,Pteridophora,dha,Marine,0.1
NA,NA,NA,NA,Pteridophora,epa,Marine,14.67
NA,NA,NA,NA,Pterocladiella,ala,Marine,0.93
NA,NA,NA,NA,Pterocladiella,dha,Marine,0
NA,NA,NA,NA,Pterocladiella,epa,Marine,15.26
NA,NA,NA,NA,Pterygophora,ala,Marine,9.62
NA,NA,NA,NA,Pterygophora,dha,Marine,0.1
NA,NA,NA,NA,Pterygophora,epa,Marine,14.67
NA,NA,NA,NA,Pycnococcus,ala,Marine,3.6478
NA,NA,NA,NA,Pycnococcus,dha,Marine,5.1911
NA,NA,NA,NA,Pycnococcus,epa,Marine,0.1403
NA,NA,NA,NA,Reynoutria,ala,Terrestrial,5.88
NA,NA,NA,NA,Reynoutria,dha,Terrestrial,0
NA,NA,NA,NA,Reynoutria,epa,Terrestrial,0
NA,NA,NA,NA,Rhizoclonium,ala,Marine,8.3
NA,NA,NA,NA,Rhizoclonium,dha,Marine,1
NA,NA,NA,NA,Rhizoclonium,epa,Marine,3.2
NA,NA,NA,NA,Rhodophyta,ala,Marine,2.7
NA,NA,NA,NA,Rhodophyta,dha,Marine,0
NA,NA,NA,NA,Rhodophyta,epa,Marine,3.85
NA,NA,NA,NA,Ribes,ala,Terrestrial,22.41
NA,NA,NA,NA,Ribes,dha,Terrestrial,0
NA,NA,NA,NA,Ribes,epa,Terrestrial,0
NA,NA,NA,NA,Rosa,ala,Terrestrial,39.33
NA,NA,NA,NA,Rosa,dha,Terrestrial,0
NA,NA,NA,NA,Rosa,epa,Terrestrial,0
NA,NA,NA,NA,Sciadopitys,ala,Terrestrial,23.6
NA,NA,NA,NA,Sciadopitys,dha,Terrestrial,0
NA,NA,NA,NA,Sciadopitys,epa,Terrestrial,0
NA,NA,NA,NA,Sesamum,ala,Terrestrial,0.583571429
NA,NA,NA,NA,Sium,ala,Terrestrial,5.72
NA,NA,NA,NA,Sium,dha,Terrestrial,0
NA,NA,NA,NA,Sium,epa,Terrestrial,0
NA,NA,NA,NA,Solidago,ala,Terrestrial,36.3
NA,NA,NA,NA,Solidago,dha,Terrestrial,0
NA,NA,NA,NA,Solidago,epa,Terrestrial,0
NA,NA,NA,NA,Sparganium,ala,Terrestrial,3.73
NA,NA,NA,NA,Sparganium,dha,Terrestrial,0
NA,NA,NA,NA,Sparganium,epa,Terrestrial,0
NA,NA,NA,NA,Spermothamnion,ala,Marine,1.2
NA,NA,NA,NA,Spermothamnion,dha,Marine,0
NA,NA,NA,NA,Spermothamnion,epa,Marine,17.3
NA,NA,NA,NA,Sphaerotrichia,ala,Marine,8.3
NA,NA,NA,NA,Sphaerotrichia,dha,Marine,0
NA,NA,NA,NA,Sphaerotrichia,epa,Marine,12.5
NA,NA,NA,NA,Stachys,ala,Terrestrial,12.17
NA,NA,NA,NA,Stachys,dha,Terrestrial,0
NA,NA,NA,NA,Stachys,epa,Terrestrial,0
NA,NA,NA,NA,Stellaria,ala,Terrestrial,15.05
NA,NA,NA,NA,Stellaria,dha,Terrestrial,0
NA,NA,NA,NA,Stellaria,epa,Terrestrial,0
NA,NA,NA,NA,Synechococcus,ala,Freshwater,0
NA,NA,NA,NA,Synechococcus,dha,Freshwater,0
NA,NA,NA,NA,Synechococcus,epa,Freshwater,0
NA,NA,NA,NA,Syngonium,ala,Terrestrial,13.22
NA,NA,NA,NA,Syngonium,dha,Terrestrial,0
NA,NA,NA,NA,Syngonium,epa,Terrestrial,0
NA,NA,NA,NA,Taiwania,ala,Terrestrial,38.4
NA,NA,NA,NA,Taiwania,dha,Terrestrial,0
NA,NA,NA,NA,Taiwania,epa,Terrestrial,0
NA,NA,NA,NA,Takayama,ala,Marine,3.05
NA,NA,NA,NA,Takayama,dha,Marine,23
NA,NA,NA,NA,Takayama,epa,Marine,1.5
NA,NA,NA,NA,Thuja,ala,Terrestrial,28.53
NA,NA,NA,NA,Thuja,dha,Terrestrial,0
NA,NA,NA,NA,Thuja,epa,Terrestrial,0
NA,NA,NA,NA,Thujopsis,ala,Terrestrial,29
NA,NA,NA,NA,Thujopsis,dha,Terrestrial,0
NA,NA,NA,NA,Thujopsis,epa,Terrestrial,0
NA,NA,NA,NA,Triglochin,ala,Terrestrial,5.67
NA,NA,NA,NA,Triglochin,dha,Terrestrial,0
NA,NA,NA,NA,Triglochin,epa,Terrestrial,0
NA,NA,NA,NA,Typha,ala,Terrestrial,8.366666667
NA,NA,NA,NA,Typha,dha,Terrestrial,0
NA,NA,NA,NA,Typha,epa,Terrestrial,0
NA,NA,NA,NA,Undaria,ala,Marine,8.678333333
NA,NA,NA,NA,Undaria,dha,Marine,0
NA,NA,NA,NA,Undaria,epa,Marine,11.13833333
NA,NA,NA,NA,Unidentified,ala,Marine,3.257142857
NA,NA,NA,NA,Unidentified,dha,Marine,3.2
NA,NA,NA,NA,Unidentified,epa,Marine,14.1
NA,NA,NA,NA,Urtica,ala,Terrestrial,30.85
NA,NA,NA,NA,Urtica,dha,Terrestrial,0
NA,NA,NA,NA,Urtica,epa,Terrestrial,0
NA,NA,NA,NA,Vaccinium,ala,Terrestrial,28.76
NA,NA,NA,NA,Vaccinium,dha,Terrestrial,0
NA,NA,NA,NA,Vaccinium,epa,Terrestrial,0
NA,NA,NA,NA,Vigna,ala,Terrestrial,35.35
NA,NA,NA,NA,Vigna,dha,Terrestrial,0
NA,NA,NA,NA,Vigna,epa,Terrestrial,0
NA,NA,NA,NA,Viola,ala,Terrestrial,31.19
NA,NA,NA,NA,Viola,dha,Terrestrial,0
NA,NA,NA,NA,Viola,epa,Terrestrial,0
NA,NA,NA,NA,Widdringtonia,ala,Terrestrial,33
NA,NA,NA,NA,Widdringtonia,dha,Terrestrial,0
NA,NA,NA,NA,Widdringtonia,epa,Terrestrial,0
NA,NA,NA,NA,Zea,ala,Terrestrial,1.16
NA,NA,NA,NA,Zea,dha,Terrestrial,0
NA,NA,NA,NA,Zea,epa,Terrestrial,0